TripID,StationID,CollectionDateTime,Depth_m,FieldCondition,Scope,ObserverInitials,SurfaceFk,SecchiFk
LP051012,LPCR0024,10/12/2005 8:40,10.9,Good,FALSE,SH,4038,5073
LP051102,LPCR0024,11/2/2005 10:30,12.2,Good,TRUE,JG,4040,5074
LP051102,LPCR0024,11/2/2005 10:30,9.7,Good,FALSE,JG,4040,5075
LP051102,LPCR0024,11/2/2005 10:30,14,Excellent to Good,TRUE,SH,4040,5076
LP051102,LPCR0024,11/2/2005 10:30,11.5,Excellent to Good,FALSE,SH,4040,5077
LP051209,LPCR0024,12/9/2005 11:35,10.6,Excellent,TRUE,BV,4045,5078
LP051209,LPCR0024,12/9/2005 11:35,8.5,Excellent,FALSE,BV,4045,5079
LP051209,LPCR0024,12/9/2005 11:35,11.2,Excellent,TRUE,SH,4045,5080
LP051209,LPCR0024,12/9/2005 11:35,9.8,Excellent,FALSE,SH,4045,5081
LP051209,LPCR0453,12/9/2005 15:10,9.1,Excellent,TRUE,BV,4046,5082
LP051209,LPCR0453,12/9/2005 15:10,8.2,Excellent,FALSE,BV,4046,5083
LP051209,LPCR0453,12/9/2005 15:10,9.6,Fair,TRUE,SH,4046,5084
LP051209,LPCR0453,12/9/2005 15:10,8,Fair,FALSE,SH,4046,5085
LP051209,LPCR0905,12/10/2005 9:55,8.7,Fair,TRUE,JG,4047,5086
LP051209,LPCR0905,12/10/2005 9:55,7.3,Fair,FALSE,JG,4047,5087
LP051209,LPCR0905,12/10/2005 9:55,9,Fair,TRUE,SH,4047,5088
LP051209,LPCR0905,12/10/2005 9:55,7.1,Fair,FALSE,SH,4047,5089
LP051209,LPCR1001,12/10/2005 11:15,6.8,Good,TRUE,JG,4048,5090
LP051209,LPCR1001,12/10/2005 11:15,5.6,Good,FALSE,JG,4048,5091
LP051209,LPCR1001,12/10/2005 11:15,8.4,Fair,TRUE,SH,4048,5092
LP051209,LPCR1001,12/10/2005 11:15,6.1,Fair,FALSE,SH,4048,5093
LP051209,LPSJR193,12/10/2005 13:10,6.6,Fair,TRUE,JG,4049,5094
LP051209,LPSJR193,12/10/2005 13:10,5.6,Fair,FALSE,JG,4049,5095
LP051209,LPSJR193,12/10/2005 13:10,7.5,Fair,TRUE,SH,4049,5096
LP051209,LPSJR193,12/10/2005 13:10,6.4,Fair,FALSE,SH,4049,5097
LP051209,LPSJR329,12/10/2005 14:15,5.2,Excellent,TRUE,BV,4050,5098
LP051209,LPSJR329,12/10/2005 14:15,4.8,Excellent,FALSE,BV,4050,5099
LP051209,LPSJR329,12/10/2005 14:15,4.9,Fair,TRUE,SH,4050,5100
LP051209,LPSJR329,12/10/2005 14:15,4.6,Fair,FALSE,SH,4050,5101
LP051209,LPSJR609,12/10/2005 15:45,0.5,Good,FALSE,RR,4051,5102
LP051209,LPSJR609,12/10/2005 15:45,0.5,Good,FALSE,SH,4051,5103
LP051209,LPSJR530,12/10/2005 16:20,3.9,Fair,TRUE,SH,4052,5104
LP051209,LPSJR530,12/10/2005 16:20,3.3,Fair,FALSE,SH,4052,5105
LP051209,LPSJR431,12/11/2005 8:50,3.4,Good,TRUE,RR,4053,5106
LP051209,LPSJR431,12/11/2005 8:50,2.8,Good,FALSE,RR,4053,5107
LP051209,LPSJR431,12/11/2005 8:50,3.4,Good,TRUE,SH,4053,5108
LP051209,LPSJR431,12/11/2005 8:50,3,Good,FALSE,SH,4053,5109
LP051209,LPCR1169,12/11/2005 11:10,7.4,Excellent,TRUE,JG,4054,5110
LP051209,LPCR1169,12/11/2005 11:10,6.7,Excellent,FALSE,JG,4054,5111
LP051209,LPCR1169,12/11/2005 11:10,8.9,Good,TRUE,SH,4054,5112
LP051209,LPCR1169,12/11/2005 11:10,7.3,Good,FALSE,SH,4054,5113
LP051209,LPCR1395,12/11/2005 12:55,8.9,Fair,TRUE,SH,4055,5114
LP051209,LPCR1395,12/11/2005 12:55,6.5,Fair,FALSE,SH,4055,5115
LP051209,LPCR1587,12/11/2005 14:33,6.3,Excellent,TRUE,JG,4056,5116
LP051209,LPCR1587,12/11/2005 14:33,5.7,Excellent,FALSE,JG,4056,5117
LP051209,LPCR1587,12/11/2005 14:33,6.8,Excellent,TRUE,RR,4056,5118
LP051209,LPCR1587,12/11/2005 14:33,6.3,Excellent,FALSE,RR,4056,5119
LP051209,LPCR1679,12/12/2005 9:05,6.1,Fair,TRUE,BV,4057,5120
LP051209,LPCR1679,12/12/2005 9:05,4.3,Fair,FALSE,BV,4057,5121
LP051209,LPCR1679,12/12/2005 9:05,5.6,Good,TRUE,JG,4057,5122
LP051209,LPCR1679,12/12/2005 9:05,4.2,Good,FALSE,JG,4057,5123
LP051209,LPCR1679,12/12/2005 9:05,6.4,Good,TRUE,SH,4057,5124
LP051209,LPCR1679,12/12/2005 9:05,5.3,Good,FALSE,SH,4057,5125
LP051209,LPCR1799,12/12/2005 10:38,6.3,Excellent,TRUE,BV,4058,5126
LP051209,LPCR1799,12/12/2005 10:38,5.9,Excellent,FALSE,BV,4058,5127
LP051209,LPCR1799,12/12/2005 10:38,5.8,Excellent,TRUE,JG,4058,5128
LP051209,LPCR1799,12/12/2005 10:38,5.3,Excellent,FALSE,JG,4058,5129
LP051209,LPCR1799,12/12/2005 10:38,6.3,Good,TRUE,RR,4058,5130
LP051209,LPCR1799,12/12/2005 10:38,5.2,Good,FALSE,RR,4058,5131
LP051209,LPCR1933,12/12/2005 12:03,6.9,Fair,TRUE,RR,4059,5132
LP051209,LPCR1933,12/12/2005 12:03,5.1,Fair,FALSE,RR,4059,5133
LP051209,LPCR1933,12/12/2005 12:03,6.9,Excellent,TRUE,SH,4059,5134
LP051209,LPCR1933,12/12/2005 12:03,6.7,Excellent,FALSE,SH,4059,5135
LP051209,LPCR2085,12/12/2005 13:40,6.2,Fair,TRUE,RR,4060,5136
LP051209,LPCR2085,12/12/2005 13:40,4.3,Fair,FALSE,RR,4060,5137
LP051209,LPCR2085,12/12/2005 13:40,6.1,Good to Fair,TRUE,SH,4060,5138
LP051209,LPCR2085,12/12/2005 13:40,5,Good to Fair,FALSE,SH,4060,5139
LP051209,LPCR2255,12/12/2005 15:30,2.5,Good,TRUE,RR,4061,5140
LP051209,LPCR2255,12/12/2005 15:30,2.1,Good,FALSE,RR,4061,5141
LP051209,LPCR2255,12/12/2005 15:30,2.5,Good,TRUE,SH,4061,5142
LP051209,LPCR2255,12/12/2005 15:30,2,Good,FALSE,SH,4061,5143
LP051209,LPCR2387,12/13/2005 9:15,1.8,Excellent,TRUE,BV,4062,5144
LP051209,LPCR2387,12/13/2005 9:15,1.5,Excellent,FALSE,BV,4062,5145
LP051209,LPCR2387,12/13/2005 9:15,1.9,Excellent,TRUE,SH,4062,5146
LP051209,LPCR2387,12/13/2005 9:15,1.7,Excellent,FALSE,SH,4062,5147
LP051209,LPCR2429,12/13/2005 10:40,0.6,Excellent,FALSE,RR,4063,5148
LP051209,LPCR2429,12/13/2005 10:40,0.5,Excellent,FALSE,SH,4063,5149
LP051209,LPESC273,12/14/2005 9:05,0.1,Excellent,FALSE,SH,4064,5150
LP051209,LPESC273,12/14/2005 9:10,0.9,Unknown,FALSE,,4065,5151
LP051209,LPESC273,12/14/2005 9:10,1.1,Unknown,FALSE,,4065,5152
LP051209,LPESC200,12/14/2005 9:45,17,Excellent,TRUE,BV,4066,5153
LP051209,LPESC200,12/14/2005 9:45,1.6,Excellent,FALSE,BV,4066,5154
LP051209,LPESC200,12/14/2005 9:45,1.9,Good,TRUE,SH,4066,5155
LP051209,LPESC200,12/14/2005 9:45,1.5,Good,FALSE,SH,4066,5156
LP051209,LPESC119,12/14/2005 10:50,1.8,Fair,TRUE,BV,4067,5157
LP051209,LPESC119,12/14/2005 10:50,1.6,Fair,FALSE,BV,4067,5158
LP051209,LPESC119,12/14/2005 10:50,2.4,Fair,TRUE,SH,4067,5159
LP051209,LPESC119,12/14/2005 10:50,1.6,Fair,FALSE,SH,4067,5160
LP051209,LPESC072,12/14/2005 11:30,2.1,Good,TRUE,JG,4068,5161
LP051209,LPESC072,12/14/2005 11:30,1.8,Good,FALSE,JG,4068,5162
LP051209,LPESC072,12/14/2005 11:30,2.3,Fair,TRUE,SH,4068,5163
LP051209,LPESC072,12/14/2005 11:30,2,Fair,FALSE,SH,4068,5164
LP051209,LPCR0024,12/14/2005 16:20,8.1,Excellent,TRUE,JG,4069,5165
LP051209,LPCR0024,12/14/2005 16:20,7.9,Excellent,FALSE,JG,4069,5166
LP051209,LPCR0024,12/14/2005 16:20,9,Excellent,TRUE,SH,4069,5167
LP051209,LPCR0024,12/14/2005 16:20,7.8,Fair,FALSE,SH,4069,5168
LP060110,LPCR0024,1/10/2006 10:40,10,Excellent,TRUE,JG,4070,5169
LP060110,LPCR0024,1/10/2006 10:40,9.2,Excellent,FALSE,JG,4070,5170
LP060110,LPCR0024,1/10/2006 10:40,11.4,Good,TRUE,SH,4070,5171
LP060110,LPCR0024,1/10/2006 10:40,9.9,Excellent,FALSE,SH,4070,5172
LP060201,LPCR0024,2/1/2006 11:00,10.5,Excellent,TRUE,JG,4073,5173
LP060201,LPCR0024,2/1/2006 11:00,10.4,Excellent,FALSE,JG,4073,5174
LP060201,LPCR0024,2/1/2006 11:00,11.8,Excellent,TRUE,SH,4073,5175
LP060201,LPCR0024,2/1/2006 11:00,11,Excellent,FALSE,SH,4073,5176
LP060311,LPSJR193,3/11/2006 11:20,7.1,Fair,TRUE,JG,4077,5177
LP060311,LPSJR193,3/11/2006 11:20,5.3,Fair,FALSE,JG,4077,5178
LP060311,LPSJR193,3/11/2006 11:20,8,Fair,TRUE,RR,4077,5179
LP060311,LPSJR193,3/11/2006 11:20,5.1,Fair,FALSE,RR,4077,5180
LP060311,LPSJR329,3/11/2006 13:00,6.7,Fair,TRUE,JG,4078,5181
LP060311,LPSJR329,3/11/2006 13:00,4.9,Fair,FALSE,JG,4078,5182
LP060311,LPSJR329,3/11/2006 13:00,7.7,Fair,TRUE,NV,4078,5183
LP060311,LPSJR329,3/11/2006 13:00,4.9,Fair,FALSE,NV,4078,5184
LP060311,LPSJR431,3/11/2006 14:00,6.6,Good,TRUE,NV,4079,5185
LP060311,LPSJR431,3/11/2006 14:00,5.8,Good,FALSE,NV,4079,5186
LP060311,LPSJR431,3/11/2006 14:00,6.9,Good,TRUE,RR,4079,5187
LP060311,LPSJR431,3/11/2006 14:00,5.9,Good,FALSE,RR,4079,5188
LP060311,LPSJR600,3/11/2006 15:00,0.2,Excellent,FALSE,BV,4080,5189
LP060311,LPCR2433,3/12/2006 13:15,0.1,Fair,FALSE,RR,4081,5190
LP060311,LPCR2387,3/12/2006 14:15,2.6,Fair,TRUE,JG,4082,5191
LP060311,LPCR2387,3/12/2006 14:15,1.8,Fair,FALSE,JG,4082,5192
LP060311,LPCR2387,3/12/2006 14:15,2.5,Fair,TRUE,NV,4082,5193
LP060311,LPCR2387,3/12/2006 14:15,1.7,Fair,FALSE,NV,4082,5194
LP060311,LPCR2255,3/12/2006 16:15,1.9,Fair,FALSE,NV,4083,5195
LP060311,LPCR2085,3/12/2006 17:15,4.6,Poor,TRUE,JG,4084,5196
LP060311,LPCR2085,3/12/2006 17:15,3.6,Poor,FALSE,JG,4084,5197
LP060311,LPCR1933,3/13/2006 7:45,8.5,Fair,TRUE,JG,4085,5198
LP060311,LPCR1933,3/13/2006 7:45,6.6,Fair,FALSE,JG,4085,5199
LP060311,LPCR1933,3/13/2006 7:45,9,Good,TRUE,NV,4085,5200
LP060311,LPCR1933,3/13/2006 7:45,6,Good,FALSE,NV,4085,5201
LP060311,LPCR1799,3/13/2006 9:30,9.7,Fair,TRUE,JG,4086,5202
LP060311,LPCR1799,3/13/2006 9:30,7.4,Fair,FALSE,JG,4086,5203
LP060311,LPCR1799,3/13/2006 9:30,11.3,Good,TRUE,RR,4086,5204
LP060311,LPCR1799,3/13/2006 9:30,10.4,Good,FALSE,RR,4086,5205
LP060311,LPCR1679,3/13/2006 11:45,9.8,Fair,TRUE,BV,4087,5206
LP060311,LPCR1679,3/13/2006 11:45,8.9,Fair,FALSE,BV,4087,5207
LP060311,LPCR1679,3/13/2006 11:45,9.8,Fair,TRUE,NV,4087,5208
LP060311,LPCR1679,3/13/2006 11:45,5.9,Fair,FALSE,NV,4087,5209
LP060311,LPCR1587,3/13/2006 13:10,12,Good,TRUE,NV,4088,5210
LP060311,LPCR1587,3/13/2006 13:10,10,Good,FALSE,NV,4088,5211
LP060311,LPCR1395,3/13/2006 14:30,12,Fair,TRUE,BV,4089,5212
LP060311,LPCR1395,3/13/2006 14:30,9.1,Fair,FALSE,BV,4089,5213
LP060311,LPCR1395,3/13/2006 14:30,13.8,Good,TRUE,RR,4089,5214
LP060311,LPCR1395,3/13/2006 14:30,10.9,Good,FALSE,RR,4089,5215
LP060311,LPESC072,3/13/2006 16:15,7.9,Poor,TRUE,BV,4090,5216
LP060311,LPESC072,3/13/2006 16:15,5.9,Poor,FALSE,BV,4090,5217
LP060311,LPESC072,3/13/2006 16:15,7.4,Poor,TRUE,JG,4090,5218
LP060311,LPESC072,3/13/2006 16:15,5.3,Poor,FALSE,JG,4090,5219
LP060311,LPESC119,3/13/2006 17:15,5.6,Fair,TRUE,JG,4091,5220
LP060311,LPESC119,3/13/2006 17:15,4.7,Fair,FALSE,JG,4091,5221
LP060311,LPESC119,3/13/2006 17:15,5.8,Good,TRUE,NV,4091,5222
LP060311,LPESC119,3/13/2006 17:15,4.8,Good,FALSE,NV,4091,5223
LP060311,LPESC200,3/14/2006 8:15,1.6,Good,TRUE,BV,4092,5224
LP060311,LPESC200,3/14/2006 8:15,1.3,Good,FALSE,BV,4092,5225
LP060311,LPESC200,3/14/2006 8:15,1.5,Fair,TRUE,JG,4092,5226
LP060311,LPESC200,3/14/2006 8:15,1.3,Fair,FALSE,JG,4092,5227
LP060311,LPESC248,3/14/2006 9:00,0.3,Excellent,FALSE,BV,4093,5228
LP060311,LPCR1169,3/14/2006 11:00,15,Excellent,TRUE,BV,4094,5229
LP060311,LPCR1169,3/14/2006 11:00,14.2,Excellent,FALSE,BV,4094,5230
LP060311,LPCR1169,3/14/2006 11:00,15.3,Excellent,TRUE,NV,4094,5231
LP060311,LPCR1169,3/14/2006 11:00,14.5,Excellent,FALSE,NV,4094,5232
LP060311,LPCR1001,3/14/2006 12:45,15.1,Excellent,TRUE,JG,4095,5233
LP060311,LPCR1001,3/14/2006 12:45,13.5,Excellent,FALSE,JG,4095,5234
LP060311,LPCR1001,3/14/2006 12:45,15.7,Excellent,TRUE,NV,4095,5235
LP060311,LPCR1001,3/14/2006 12:45,14.9,Excellent,FALSE,NV,4095,5236
LP060311,LPCR0905,3/14/2006 14:15,15.5,Excellent,TRUE,BV,4096,5237
LP060311,LPCR0905,3/14/2006 14:15,13.3,Excellent,FALSE,BV,4096,5238
LP060311,LPCR0453,3/14/2006 17:30,11,Excellent,TRUE,BV,4097,5239
LP060311,LPCR0453,3/14/2006 17:30,10,Fair,FALSE,BV,4097,5240
LP060311,LPCR0453,3/14/2006 17:30,10.5,Excellent,TRUE,NV,4097,5241
LP060311,LPCR0453,3/14/2006 17:30,9.6,Excellent,FALSE,NV,4097,5242
LP060311,LPCR0024,3/15/2006 10:00,13,Poor,TRUE,JG,4098,5243
LP060311,LPCR0024,3/15/2006 10:00,9.7,Poor,FALSE,JG,4098,5244
LP060311,LPCR0024,3/15/2006 10:00,14.5,Fair,TRUE,NV,4098,5245
LP060311,LPCR0024,3/15/2006 10:00,10.8,Fair,FALSE,NV,4098,5246
LP060413,LPCR0024,4/13/2006 11:15,13.2,Excellent,TRUE,JG,4100,5247
LP060413,LPCR0024,4/13/2006 11:15,10.7,Excellent,FALSE,JG,4100,5248
LP060413,LPCR0024,4/13/2006 11:15,15.2,Excellent to Good,TRUE,SH,4100,5249
LP060413,LPCR0024,4/13/2006 11:15,12.5,Good,FALSE,SH,4100,5250
LP060510,LPCR0024,5/10/2006 11:00,6.7,Fair,TRUE,JG,4103,5251
LP060510,LPCR0024,5/10/2006 11:00,5.5,Fair,FALSE,JG,4103,5252
LP060510,LPCR0024,5/10/2006 11:00,7.8,Excellent,TRUE,SH,4103,5253
LP060510,LPCR0024,5/10/2006 11:00,7,Excellent,FALSE,SH,4103,5254
LP060603,LPCR0024,6/3/2006 8:30,8.9,Good,TRUE,,4106,5255
LP060603,LPCR0024,6/3/2006 8:30,8.6,Good,FALSE,,4106,5256
LP060603,LPCR0453,6/3/2006 12:00,7.3,Fair,TRUE,BV,4107,5257
LP060603,LPCR0453,6/3/2006 12:00,4.8,Fair,FALSE,BV,4107,5258
LP060603,LPCR0453,6/3/2006 12:00,6.7,Good,TRUE,RR,4107,5259
LP060603,LPCR0453,6/3/2006 12:00,5,Good,FALSE,RR,4107,5260
LP060603,LPCR0905,6/3/2006 15:40,4.1,Good,TRUE,RR,4108,5261
LP060603,LPCR0905,6/3/2006 15:40,3.5,Good,FALSE,RR,4108,5262
LP060603,LPSJR193,6/3/2006 18:10,5.5,Excellent,TRUE,BV,4109,5263
LP060603,LPSJR193,6/3/2006 18:10,5.2,Excellent,FALSE,BV,4109,5264
LP060603,LPSJR431,6/4/2006 7:10,5.4,Excellent,TRUE,BV,4110,5265
LP060603,LPSJR431,6/4/2006 7:10,5.3,Excellent,FALSE,BV,4110,5266
LP060603,LPSJR530,6/4/2006 8:30,0.4,Fair,FALSE,,4111,5267
LP060603,LPSJR530,6/4/2006 8:30,0.5,Excellent,FALSE,RR,4111,5268
LP060603,LPSJR660,6/4/2006 9:30,0,Fair,FALSE,RR,4112,5269
LP060603,LPCR1001,6/4/2006 14:00,4.2,Good,TRUE,,4114,5270
LP060603,LPCR1001,6/4/2006 14:00,3.8,Good,FALSE,,4114,5271
LP060603,LPCR1001,6/4/2006 14:00,4.1,Good,TRUE,RR,4114,5272
LP060603,LPCR1001,6/4/2006 14:00,3.8,Good,FALSE,RR,4114,5273
LP060603,LPCR2626,6/5/2006 9:30,0,Excellent,FALSE,JG,4115,5274
LP060603,LPCR2387,6/5/2006 11:30,0.1,Good,FALSE,BV,4119,5275
LP060603,LPCR2255,6/5/2006 12:30,0.7,Fair,FALSE,BV,4120,5276
LP060603,LPCR2255,6/5/2006 12:30,0.7,Excellent,FALSE,JG,4120,5277
LP060603,LPCR2085,6/5/2006 14:00,0.8,Excellent,FALSE,BV,4121,5278
LP060603,LPCR1799,6/6/2006 7:30,2.1,Excellent,TRUE,BV,4123,5279
LP060603,LPCR1799,6/6/2006 7:30,1.9,Excellent,FALSE,BV,4123,5280
LP060603,LPCR1799,6/6/2006 7:30,1.7,Excellent,TRUE,JG,4123,5281
LP060603,LPCR1799,6/6/2006 7:30,1.6,Excellent,FALSE,JG,4123,5282
LP060603,LPCR1799,6/6/2006 7:30,2.7,Excellent,TRUE,SH,4123,5283
LP060603,LPCR1799,6/6/2006 7:30,1.8,Excellent,FALSE,SH,4123,5284
LP060603,LPCR1679,6/6/2006 12:10,2.2,Excellent,TRUE,BV,4124,5285
LP060603,LPCR1679,6/6/2006 12:10,2.1,Excellent,FALSE,BV,4124,5286
LP060603,LPCR1679,6/6/2006 12:10,2.5,Excellent,TRUE,JG,4124,5287
LP060603,LPCR1679,6/6/2006 12:10,2.1,Excellent,FALSE,JG,4124,5288
LP060603,LPCR1679,6/6/2006 12:10,2.3,Excellent to Good,TRUE,SH,4124,5289
LP060603,LPCR1679,6/6/2006 12:10,2.1,Excellent to Good,FALSE,SH,4124,5290
LP060603,LPCR1587,6/6/2006 13:35,2.3,Fair,TRUE,BV,4125,5291
LP060603,LPCR1587,6/6/2006 13:35,2.1,Fair,FALSE,BV,4125,5292
LP060603,LPCR1587,6/6/2006 13:35,2.4,Fair,TRUE,JG,4125,5293
LP060603,LPCR1587,6/6/2006 13:35,2.2,Fair,FALSE,JG,4125,5294
LP060603,LPCR1587,6/6/2006 13:35,2.6,Poor,TRUE,SH,4125,5295
LP060603,LPCR1587,6/6/2006 13:35,2.4,Excellent,FALSE,SH,4125,5296
LP060603,LPCR1395,6/6/2006 15:10,2.4,Excellent,TRUE,BV,4126,5297
LP060603,LPCR1395,6/6/2006 15:10,2.2,Excellent,FALSE,BV,4126,5298
LP060603,LPCR1395,6/6/2006 15:10,2.3,Excellent,TRUE,JG,4126,5299
LP060603,LPCR1395,6/6/2006 15:10,2.2,Excellent,FALSE,JG,4126,5300
LP060603,LPCR1395,6/6/2006 15:10,2.8,Excellent,TRUE,SH,4126,5301
LP060603,LPCR1395,6/6/2006 15:10,2.3,Excellent,FALSE,SH,4126,5302
LP060603,LPESC291,6/6/2006 17:15,0.3,Excellent,FALSE,RR,4127,5303
LP060603,LPESC291,6/6/2006 17:15,0.2,Unknown,FALSE,SH,4127,5304
LP060603,LPESC273,6/6/2006 17:45,1.2,Excellent,TRUE,BV,4128,5305
LP060603,LPESC273,6/6/2006 17:45,1.2,Excellent,FALSE,BV,4128,5306
LP060603,LPESC273,6/6/2006 17:45,1.5,Excellent,TRUE,JG,4128,5307
LP060603,LPESC273,6/6/2006 17:45,1.2,Excellent,FALSE,JG,4128,5308
LP060603,LPESC200,6/7/2006 6:55,4.6,Excellent,TRUE,JG,4129,5309
LP060603,LPESC200,6/7/2006 6:55,4.4,Excellent,FALSE,JG,4129,5310
LP060603,LPESC200,6/7/2006 6:55,4.6,Good,TRUE,SH,4129,5311
LP060603,LPESC200,6/7/2006 6:55,4.8,Good,FALSE,SH,4129,5312
LP060603,LPESC119,6/7/2006 8:00,4.7,Excellent,TRUE,BV,4130,5313
LP060603,LPESC119,6/7/2006 8:00,4.5,Excellent,FALSE,BV,4130,5314
LP060603,LPESC119,6/7/2006 8:00,5.2,Excellent to Good,TRUE,SH,4130,5315
LP060603,LPESC119,6/7/2006 8:00,4.5,Excellent to Good,FALSE,SH,4130,5316
LP060603,LPESC072,6/7/2006 9:00,4.2,Poor,TRUE,JG,4131,5317
LP060603,LPESC072,6/7/2006 9:00,3.6,Poor,FALSE,JG,4131,5318
LP060603,LPESC072,6/7/2006 9:00,4.7,Good,TRUE,SH,4131,5319
LP060603,LPESC072,6/7/2006 9:00,4.2,Good,FALSE,SH,4131,5320
LP060603,LPCR1169,6/7/2006 11:00,3.7,Poor,TRUE,BV,4132,5321
LP060603,LPCR1169,6/7/2006 11:00,2.9,Poor,FALSE,BV,4132,5322
LP060603,LPCR1169,6/7/2006 11:00,3.5,Fair,TRUE,RR,4132,5323
LP060603,LPCR1169,6/7/2006 11:00,3,Fair,FALSE,RR,4132,5324
LP060603,LPCR1169,6/7/2006 11:00,4.2,Fair,TRUE,SH,4132,5325
LP060603,LPCR1169,6/7/2006 11:00,4.3,Fair,FALSE,SH,4132,5326
LP060630,LPCR0024,6/30/2006 11:10,6.4,Poor,TRUE,,4136,5327
LP060630,LPCR0024,6/30/2006 11:10,5.5,Poor,FALSE,,4136,5328
LP060630,LPCR0024,6/30/2006 11:10,7.3,Good,TRUE,SH,4136,5329
LP060630,LPCR0024,6/30/2006 11:10,6.9,Good,FALSE,SH,4136,5330
LP060804,LPCR0024,8/4/2006 10:00,4.4,Fair,TRUE,BV,4138,5331
LP060804,LPCR0024,8/4/2006 10:00,3.5,Fair,FALSE,BV,4138,5332
LP060804,LPCR0024,8/4/2006 10:00,4.4,Poor,TRUE,JG,4138,5333
LP060804,LPCR0024,8/4/2006 10:00,2.9,Poor,FALSE,JG,4138,5334
LP060921,LPCR0024,9/21/2006 14:00,8.4,Good,FALSE,AA`,4141,5335
LP061013,LPCR0024,10/13/2006 12:30,13.8,Fair,TRUE,BV,4146,5336
LP061013,LPCR0024,10/13/2006 12:30,9.3,Fair,FALSE,BV,4146,5337
LP061013,LPCR0024,10/13/2006 12:30,14.3,Fair,TRUE,,4146,5338
LP061013,LPCR0024,10/13/2006 12:30,10.7,Fair,FALSE,,4146,5339
LP061013,LPCR0453,10/13/2006 16:15,12.2,Excellent,TRUE,AA`,4147,5340
LP061013,LPCR0453,10/13/2006 16:15,10.8,Excellent,FALSE,AA`,4147,5341
LP061013,LPCR0453,10/13/2006 16:15,11.7,Excellent,TRUE,BV,4147,5342
LP061013,LPCR0453,10/13/2006 16:15,10.7,Excellent,FALSE,BV,4147,5343
LP061013,LPCR0453,10/13/2006 16:15,8.6,Unknown,TRUE,,4147,5344
LP061013,LPCR0453,10/13/2006 16:15,8.3,Unknown,FALSE,,4147,5345
LP061013,LPCR0905,10/14/2006 9:45,7.7,Poor,TRUE,AA`,4148,5346
LP061013,LPCR0905,10/14/2006 9:45,6.6,Poor,FALSE,AA`,4148,5347
LP061013,LPCR0905,10/14/2006 9:45,8.5,Poor,TRUE,,4148,5348
LP061013,LPCR0905,10/14/2006 9:45,7.6,Poor,FALSE,,4148,5349
LP061013,LPCR1001,10/14/2006 12:30,7.8,Poor,TRUE,BV,4149,5350
LP061013,LPCR1001,10/14/2006 12:30,5,Poor,FALSE,BV,4149,5351
LP061013,LPCR1001,10/14/2006 12:30,7.1,Poor,TRUE,,4149,5352
LP061013,LPCR1001,10/14/2006 12:30,5.8,Poor,FALSE,,4149,5353
LP061013,LPSJR625,10/14/2006 16:15,11,Unknown,FALSE,RR,4150,5354
LP061013,LPSJR530,10/15/2006 8:00,2.2,Excellent,TRUE,RR,4151,5355
LP061013,LPSJR530,10/15/2006 8:00,2.1,Excellent,FALSE,RR,4151,5356
LP061013,LPSJR431,10/15/2006 9:30,4.8,Excellent,TRUE,AA`,4152,5357
LP061013,LPSJR431,10/15/2006 9:30,4.2,Excellent,FALSE,AA`,4152,5358
LP061013,LPSJR329,10/15/2006 10:15,6.2,Excellent,TRUE,BV,4153,5359
LP061013,LPSJR329,10/15/2006 10:15,5.7,Excellent,FALSE,BV,4153,5360
LP061013,LPSJR329,10/15/2006 10:15,6.1,Excellent,TRUE,,4153,5361
LP061013,LPSJR329,10/15/2006 10:15,5.8,Excellent,FALSE,,4153,5362
LP061013,LPSJR193,10/15/2006 12:00,8.3,Excellent,TRUE,AA`,4154,5363
LP061013,LPSJR193,10/15/2006 12:00,7.8,Excellent,FALSE,AA`,4154,5364
LP061013,LPSJR193,10/15/2006 12:00,7.8,Excellent,TRUE,BV,4154,5365
LP061013,LPSJR193,10/15/2006 12:00,7.2,Excellent,FALSE,BV,4154,5366
LP061013,LPCR1169,10/15/2006 14:30,11.1,Excellent,TRUE,BV,4155,5367
LP061013,LPCR1169,10/15/2006 14:30,10,Excellent,FALSE,BV,4155,5368
LP061013,LPCR1169,10/15/2006 14:30,11.4,Excellent,TRUE,RR,4155,5369
LP061013,LPCR1169,10/15/2006 14:30,10.4,Excellent,FALSE,RR,4155,5370
LP061013,LPCR1395,10/15/2006 16:30,8.8,Good,TRUE,,4156,5371
LP061013,LPCR1395,10/15/2006 16:30,6,Good,FALSE,,4156,5372
LP061013,LPCR1587,10/16/2006 8:00,6.9,Excellent,TRUE,,4157,5373
LP061013,LPCR1587,10/16/2006 8:00,6.4,Excellent,FALSE,,4157,5374
LP061013,LPCR1587,10/16/2006 8:00,9.1,Excellent,TRUE,RR,4157,5375
LP061013,LPCR1587,10/16/2006 8:00,7.3,Excellent,FALSE,RR,4157,5376
LP061013,LPCR1679,10/16/2006 9:00,7.7,Good,TRUE,BV,4158,5377
LP061013,LPCR1679,10/16/2006 9:00,6.1,Good,FALSE,BV,4158,5378
LP061013,LPCR1679,10/16/2006 9:00,7.2,Good,TRUE,,4158,5379
LP061013,LPCR1679,10/16/2006 9:00,5.8,Good,FALSE,,4158,5380
LP061013,LPCR1799,10/16/2006 12:30,7.3,Fair,TRUE,BV,4159,5381
LP061013,LPCR1799,10/16/2006 12:30,5.8,Fair,FALSE,BV,4159,5382
LP061013,LPCR1799,10/16/2006 12:30,6.9,Fair,TRUE,,4159,5383
